smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,494.531,2.9376,0
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,502.579,3.5238,0
CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,372.505,4.2667,0
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,0,321.337,0.541,0
CC(=O)OCC(COC(C)=O)OC(C)=O,0,218.205,0.0443,0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CCCC(N)C(=O)[O-])C2SC1.[Zn+2],0,478.798,-3.8016,0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],0,445.454,-3.8553,0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+],0,418.428,-3.7384,0
CC(=O)OCC[N+](C)(C)C.[Cl-],0,181.663,-2.7403,0
CC(=O)O[C@@H]1C2CC[C@@H]3C1(C[C@@H](O)[C@@]1(O)[C@@H](C[C@H](O)C1(C)C)[C@]3(C)O)C[C@@]2(C)O,0,412.523,0.7391,0
CC(=O)O[C@@H]1CC2C(C)(C)C(=O)C3OC3[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C4OC43[C@@]21C,0,498.572,3.7719,0
CC(=O)O[C@@H]1CC2C(C)(C)C(=O)C=C[C@]2(C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@@]21C,0,466.574,5.3495,0
CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C4OC43[C@@]21C,0,484.589,4.7847,0
CC(=O)O[C@@H]1CC2C(C)(C)C=CC[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,0,468.59,5.3817,0
CC(=O)O[C@@H]1CC2C(C)(C)[C@H](O)CC[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C4OC43[C@@]21C,0,486.605,4.5765,0
CC(=O)O[C@@H]1CC2C(C)(CC[C@H](O)C2(C)C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)C21C,0,470.606,5.3653,0
CC(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,0,498.748,7.8044,1
CC(=O)O[C@@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC23)C1(C)C,0,512.643,5.9361,0
CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(O)=C3C(C)(C)C(=O)C=C[C@]3(C)C12,0,480.557,4.4349,0
CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)C4CCC3[C@]2(C)C[C@@H]3OC4(C[C@@H](C)[C@@H]3[C@@]12C)O[C@H](O)[C@]1(C)O[C@H]41,0,676.844,3.0286,0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C.O.O.O,0,861.935,0.7855,0
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](O)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0,586.634,1.6526,0
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0,853.918,3.7357,0
CC(=O)O[C@H]1CC2CCC3C(CC[C@@]4(C)C3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],0,637.744,2.9699,0
CC(=O)O[C@H]1CCC2(C)C3=C(CCC2C1(C)C)[C@]1(C)CCC(C(C)CCC=C(C)C)[C@@]1(C)CC3,0,468.766,9.0499,1
CC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3C2CC[C@@]2(C)C3CC[C@@H]2C(C)CCCC(C)C)C1,0,428.701,7.9595,1
CC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3C4CCC(=O)[C@@]4(C)CCC32)C1,0,330.468,4.45,0
CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C,0,468.766,8.7397,1
CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@@H](OC(C)=O)[C@]3(C)C2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]423)C1(C)C,0,528.642,5.1473,0
CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@@]4(C)C(CC5O[C@@]6(CCC(C)CO6)[C@@H](C)C54)C3CC[C@@H]2C1,0,458.683,6.3646,0
CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(C(C)=O)=CC[C@H]4C3CC[C@H]2C1,0,358.522,5.0861,0
CC(=O)O[C@H]1C[C@@H](O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)C5OC543)[C@]21C,0,544.641,4.1181,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2CC(=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0,542.625,4.3263,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0,544.641,4.1181,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@]21C,0,570.679,5.4777,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)C(=O)[C@H]5O[C@]543)[C@]21C,0,570.679,4.7573,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0,586.678,4.6889,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,0,516.719,5.6661,0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)C(CCC6C5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,985.127,0.6131,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0,384.516,4.5753,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,404.934,4.7517,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)C3CC[C@@]21C,0,416.945,4.6076,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,386.532,4.6552,0
CC(=O)O[Pb]OC(C)=O,0,325.288,-0.3532,0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0,472.754,9.05996,1
CC(=O)Oc1c(C)cccc1C(=O)O,0,194.186,1.61852,0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl,0,315.841,3.40592,0
CC(=O)Oc1cc2c(s1)CCN([C@H](C(=O)C1CC1)c1ccccc1F)C2,0,373.449,3.891,0
CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,0,396.351,3.2359,0
CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,0,354.358,3.6329,0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0,361.397,4.1124,0
CC(=O)Oc1ccc(Cl)c2cccnc12,1,221.643,2.8135,0
CC(=O)Oc1ccc(O)cc1,0,152.149,1.3175,0
CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0,218.208,2.02672,0
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,0,238.195,1.2354,0
CC(=O)Oc1cccc(C)c1,0,150.177,1.92032,0
CC(=O)Oc1cccc(O)c1,0,152.149,1.3175,0
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0,368.297,2.0108,0
CC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0,255.273,2.8642,0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,307.287,2.2289,0
CC(=O)Oc1ccccc1C(=O)O,0,180.159,1.3101,0
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0,385.485,2.9846,0
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)C21,0,416.583,4.8523,0
CC(=O)[C@@]1(O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5CC5[C@]4(C)C3CC[C@@]21C,0,374.908,4.0368,0
CC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,330.468,3.8384,0
CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,376.468,2.9233,0
CC(=O)[C@@]12O[C@]1(C)CC1C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]12C,0,344.495,4.0367,0
CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0,316.485,4.5153,0
CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)C3CC[C@@]21C,0,416.558,4.931,0
CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,314.469,4.7235,0
CC(=O)[C@H]1CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,0,344.495,3.9403,0
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,0,344.319,1.49982,0
CC(=O)c1c(O)cc(O)cc1O,0,168.148,1.006,0
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,0,218.252,2.779,0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,324.402,2.2098,0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,0,442.537,4.1554,0
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O,0,527.643,3.2037,0
CC(=O)c1ccc[nH]1,0,109.128,1.2173,0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0,244.265,3.6808,0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0,246.306,2.7864,0
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0,281.311,3.0351,0
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,0,298.363,3.7647,0
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0,255.273,2.9662,0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0,273.719,4.1626,0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0,254.285,3.1057,0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0,242.274,3.667,0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0,293.374,2.92876,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,0,538.128,5.9323,0
CC(C)(C(=O)c1cccnc1)c1cccnc1,0,226.279,2.6371,0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,0,292.766,3.7293,0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0,293.754,3.1243,0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0,501.477,2.7025,0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0,307.825,3.3415,0
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,0,658.891,9.584,1
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0,365.344,7.0036,1
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],1,448.091,3.0764,0
CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0,441.613,2.6842,0
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@H](O)C[C@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O,0,613.803,2.8669,0
CC(C)(C)NC(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@@]21C,0,372.553,3.8145,0
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0,309.406,0.6348,0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,0,313.656,3.4189,0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0,323.367,0.8665,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,239.315,1.306,0
CC(C)(C)NCC(O)c1ccccc1Cl.Cl,0,264.196,3.1833,0
CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,0,432.499,0.2143,0
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,0,389.514,2.8192,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,469.669,7.2176,1
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,471.685,6.4458,0
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,0,554.732,-1.6284,0
CC(C)(CO)C(O)C(=O)NCCCO,0,205.254,-1.1356,0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],0,241.219,-5.374,0
CC(C)(O)C(Cl)(Cl)Cl,0,177.458,2.1275,0
CC(C)(O)CC[C@@H](O)[C@](C)(O)C1CC[C@@]2(O)C3=CC(=O)C4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,0,480.642,1.854,0
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)C4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,0,784.981,0.7241,0
CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,0,310.302,-0.8672,0
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],0,608.179,4.6173,0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0,546.587,-1.2992,0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,318.756,3.813,0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0,289.158,3.5898,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,361.825,3.5545,0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0,214.648,2.582,0
CC(C)(S)[C@H](N)C(=O)O.NCCO,0,210.299,-0.9559,0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,516.857,9.9083,1
CC(C)/C(O)=C1/C(=O)O[C@@H](c2ccoc2)[C@]2(C)C(O)[C@@H](O)[C@@]34OC5(C)OC67CC(C)(C(O)[C@]6(O)[C@@H](O)[C@]3(O5)C12)[C@H](CC(=O)O)[C@]74C,0,648.658,0.6579,0
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,473.407,7.4898,1
CC(C)=CC1C(C(=O)O)C1(C)C,0,168.236,2.3094,0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,350.458,5.7605,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,0,631.086,14.7569,1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,0,222.372,4.3979,0
CC(C)=CCC/C(C)=C/CO,0,154.253,2.6714,0
CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,0,298.382,4.8645,0
CC(C)=CCC/C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O,0,308.421,5.4649,0
CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,242.274,3.234,0
CC(C)=CCCC(C)C1CC[C@@]2(C)C3=C(CC[C@]12C)C1(C)CC[C@H](O)C(C)(C)C1CC3,0,426.729,8.4791,1
CC(C)=CCCC(C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)C1(C)CC[C@H](O)C(C)(C)C1CC3,0,426.729,8.4791,1
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4=O)C3=O,0,628.762,7.2393,1
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O,0,630.778,7.0311,1
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C(=O)O)C3=O,0,646.777,7.5151,1
CC(C)=CCC[C@@H](C)CC=O,0,154.253,2.9579,0
CC(C)=CCC[C@](C)(O)C1CC=C(C)CC1,0,222.372,4.2302,0
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,0,246.262,2.8436,0
CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,0,260.289,3.02132,0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,0,420.461,5.2697,0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,0,404.462,5.5641,0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,276.214,3.2081,0
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,0,527.658,5.0929,0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0,396.659,7.3308,1
CC(C)C1=CC2=CCC3[C@@](C)(C(=O)O)CCC[C@]3(C)C2CC1,0,302.458,5.2062,0
CC(C)CC(N)=O,0,101.149,0.5178,0
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,0,1882.332,4.3723,0
CC(C)CC1C(=O)N2CCC[C@H]2C2(O)O[C@](NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,0,750.713,2.6968,0
CC(C)CCCC(C)C1CCC2C3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0,402.663,6.6476,1
CC(C)CCCC(C)C1CCC2C3CC[C@H]4CC(=O)CC[C@]4(C)C3CC[C@]12C,0,386.664,7.6768,1
CC(C)CCCC(C)C1CCC2C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0,388.68,7.4686,1
CC(C)CCCC(C)C1CCC2C3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0,420.678,5.5543,0
CC(C)CCCC(C)N,0,129.247,2.1599,0
CC(C)CCCC(C)NC(C)C.Cl,0,207.789,3.621,0
CC(C)CCCC(C)[C@H]1CCC2C3CC=C4CC(=O)CC[C@]4(C)C3CC[C@@]21C,0,384.648,7.5969,1
CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0,386.664,7.3887,1
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,0,403.01,5.252,0
CC(C)C[C@H](CN)CC(=O)O,0,159.229,1.0821,0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,206.285,3.0732,0
CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl,0,276.771,3.2445,0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,0,437.477,2.4333,0
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,532.472,4.4627,0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,0,290.198,2.63084,0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,266.341,0.4521,0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O,0,441.521,2.0777,0
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0,298.386,3.0588,0
CC(C)NCC(O)COc1cccc2[nH]ccc12,0,248.326,1.9056,0
CC(C)NCC(O)COc1cccc2ccccc12.Cl,0,295.81,2.9993,0
CC(C)NCC(O)c1cc(O)cc(O)c1,0,211.261,1.1292,0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,0,308.831,1.5113,0
CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,0,247.722,1.551,0
CC(C)NCC(O)c1ccc2ccccc2c1.Cl,0,265.784,3.293,0
CC(C)NC[C@@H](O)COc1cccc2ccccc12.Cl,0,295.81,2.9993,0
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,0,277.217,-0.2042,0
CC(C)Nc1ncccn1,0,137.186,1.2969,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0,360.837,4.68,0
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,280.323,4.2472,0
CC(C)[C@@H]1CC[C@@H](C)CC1=O,0,154.253,2.6477,0
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0,156.269,2.4395,0
CC(C)[C@H](N)C(=O)O,0,117.148,0.0543,0
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl,0,390.828,-1.0149,0
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl,0,360.802,-0.3758,0
CC(C)[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1,0,317.429,3.2609,0
CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O,0,360.406,1.1031,0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],0,480.434,1.1155,0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],0,448.401,1.7348,0
CC(C)[N+]1(C)C2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Br-],0,412.368,-0.1419,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],0,597.72,4.5981,0
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,0,377.532,4.3624,0
CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCC[C@]32C)cc2c1CCC1C(C)(C)CCC[C@]21C,0,570.902,11.072,1
CC(C)c1c(O)ccc2c1CCC1C(C)(C)C(=O)CC[C@]21C,0,300.442,4.7248,0
CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCC[C@]21C,0,286.459,5.5458,0
CC(C)c1c(O)ccc2c1CCC1[C@@](C)(C=O)CCC[C@]21C,0,300.442,4.7248,0
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)C1CC2,0,332.44,4.3161,0
